document_id,subjectCategories,title,abstract,createDate,publicationDate,downloads_pdf_url,downloads_text_url,center,copyright,related
19810068632,AIRCRAFT PROPULSION AND POWER,Investigation of Aerodynamic and Icing Characteristics of Water-Inertia-Separation Inlets for Turbojet Engines,"The results of an investigation of several internal water-inertia-separation inlets consisting of a main duct and an alternate duct designed to prevent automatically the entrance of large quantities of water into a turbojet engine in icing conditions are presented. Total-pressure losses and icing characteristics for a direct-ram inlet and the inertia-separation inlets are compared at similar aerodynamic and simulated icing conditions. Complete ice protection for inlet guide vanes could not be achieved with the inertia-separation inlets investigated. Approximately 8 percent of the volume of water entering the nacelles remained. In the air passing into the compressor inlet. Heavy alternate-duct-elbow ice formations caused by secondary inertia separation resulted in rapid total-pressure losses and decreases in mass flow. The duration in an icing condition for an inertia-separation- inlet, without local surface heating, was increased approximately four times above that for a direct-ram inlet with a compressor-inlet screen. For normal nonicing operation, the inertia-separation- inlet total-pressure losses were comparable to a direct-ram installation. The pressure losses and the circumferential uniformity of the mass flow in all the inlets were relatively independent of angle of attack. Use of an inertia-separation inlet would in most cases require a larger diameter nacelle than a direct-ram inlet in order to obtain an alternate duct sufficiently large to pass the required engine air flow at duct Mach numbers below 1.0 at the minimum area.",2013-08-11,1950-07-26,/api/citations/19810068632/downloads/19810068632.pdf,/api/citations/19810068632/downloads/19810068632.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19810068644,INORGANIC AND PHYSICAL CHEMISTRY,Experimental Determination of Thermal Conductivity of Low-Density Ice,"The thermal conductivity of low-density ice has been computed from data obtained in an experimental investigation of the heat transfer and mass transfer by sublimation for an iced surface on a flat plate in a high-velocity tangential air stream. The results are compared with data from several sources on the thermal conductivity of packed snow and solid glaze ice. The results show good agreement with the equations for the thermal conductivity of packed snow as a function of snow density. The agreement of the curves for packed snow near the solid ice regime with the values of thermal conductivity, of ice indicates that the curves are applicable over the entire-ice-density range.",2013-08-11,1954-03-01,/api/citations/19810068644/downloads/19810068644.pdf,/api/citations/19810068644/downloads/19810068644.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19810068682,FLUID MECHANICS AND HEAT TRANSFER,Impingement of Water Droplets on NACA 65A004 Airfoil and Effect of Change in Airfoil Thickness from 12 to 4 Percent at 4 deg Angle of Attack,"The trajectories of droplets in the air flowing past an NACA 65A004 a irfoil at an angle of attack of 4 deg were determined. The amount of water in droplet form impinging on the airfoil, the area of droplet impingement, and the rate of droplet impingement per unit area on the airfoil surface were calculated from the trajectories and presented to cover a large range of flight and atmospheric conditions. The effect of a change in airfoil thickness from 12 to 4 percent at 4 deg angle of attack is presented by comparing the impingement calculations for the NACA 65A004 airfoil with those for the NACA 65(sub 1)-208 and 65(sub 1)-212 airfoils. The rearward limit of impingement on the upper surface decreases as the airfoil thickness decreases. The rearward limit of impingement on the lower surface increases with a decrease in airfoil t hickness. The total water intercepted decreases as the airfoil thickness is decreased.",2013-08-11,1953-11-01,/api/citations/19810068682/downloads/19810068682.pdf,/api/citations/19810068682/downloads/19810068682.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19670012646,"FACILITIES, RESEARCH, AND SUPPORT",Contracting for logistics support - /Industry position/,Industry position in management planning for government logistics support contracts,2013-08-03,1967-01-16,,,CDMS,GOV_PUBLIC_USE_PERMITTED,19670012633
19670012651,"FACILITIES, RESEARCH, AND SUPPORT",Procurement evaluation,"Procurement process for evaluating logistics performance, and incentive features in support contracts",2013-08-03,1967-01-16,,,CDMS,GOV_PUBLIC_USE_PERMITTED,19670012633
19670012654,NAVIGATION,Error analysis of celestial-inertial navigation for low-thrust interplanetary vehicles,Error analysis of celestial-inertial navigation for low thrust electrically propelled interplanetary space vehicles,2013-08-03,1967-04-01,/api/citations/19670012654/downloads/19670012654.pdf,/api/citations/19670012654/downloads/19670012654.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19670012713,THERMODYNAMICS AND COMBUSTION,Thermal conductivity of exothermic bodies,Thermoconductivity of exothermic bodies and temperature fields around partial and complex heat sources,2013-08-03,1967-01-01,,,CDMS,PUBLIC_USE_PERMITTED,
19670012716,THERMODYNAMICS AND COMBUSTION,Experimental study of heat exchange in the case of a cylinder in a transverse air stream,Convective heat transfer to cylinder transverse to airflow,2013-08-03,1967-01-01,,,CDMS,PUBLIC_USE_PERMITTED,
19670012717,THERMODYNAMICS AND COMBUSTION,"Thermal relations during the grinding of metals, and a practical method for their calculation",Numerical analysis of temperature fields and heat fluxes during grinding of metals,2013-08-03,1967-01-01,,,CDMS,PUBLIC_USE_PERMITTED,
19670012731,FLUID MECHANICS,Exact solution of the equations for the boundary layer of pseudoplastic fluids on a permeable flat plate and in the vicinity of the critical point,Numerical solutions of boundary layer equations for noncompressible pseudoplastic fluids on permeable flat plate and in vicinity of critical point,2013-08-03,1967-01-01,,,CDMS,PUBLIC_USE_PERMITTED,
19670012738,NUCLEAR ENGINEERING,A program for calculating optimum dimensions of alpha radioisotope capsules exposed to varying stress and temperature,Method and computer program for calculating creep and optimizing dimensions of capsules filled with alpha-emitting radioisotopes and exposed to varying stress and temperature,2013-08-03,1967-04-01,/api/citations/19670012738/downloads/19670012738.pdf,/api/citations/19670012738/downloads/19670012738.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
